epoch,train_loss,NDCG@5,Recall@5,NDCG@10,Recall@10,NDCG@20,Recall@20,NDCG@50,Recall@50
17,5.756785898556111,0.0029920115478196782,0.004522725995842463,0.00429497568708228,0.008652171470307321,0.006122173124513722,0.015927861115793022,0.009722554125105446,0.03427158829147705
18,5.755803955067829,0.0028455060282017433,0.004944097983032755,0.0041840408637909745,0.009157817854935671,0.006139387616295693,0.016967245350862407,0.009829008843503507,0.03584471037698747
19,5.754443862981963,0.003052351674676024,0.00483173211978201,0.004529755615909289,0.009466823978875218,0.0063838604637401625,0.01688297095342435,0.010600053182809975,0.03837294230012922
20,5.75394787640385,0.002835292775746042,0.004522725995842463,0.004125966064877915,0.008539805607056576,0.00587934197518592,0.015534580594415417,0.009758343127359256,0.03536715545817181
21,5.752376965022119,0.002727247217957426,0.004663183324905893,0.004001859557706135,0.008624080004494635,0.005700464057340821,0.015450306196977358,0.009629673213683857,0.035535704253047924
22,5.75212237194643,0.002786930589389843,0.004550817461655149,0.004136565123554557,0.00879262879937075,0.006151244192420402,0.016854879487611663,0.010237707173713008,0.03764256418899938
23,5.7511726641944545,0.0034736039814687735,0.00547783583347379,0.004882767419924626,0.00988819596606551,0.006656945591677337,0.016967245350862407,0.010695120244187494,0.037614472723186694
24,5.750623917933579,0.003297617971539326,0.005590201696724535,0.004802486460189304,0.010253385021630429,0.006819380190998775,0.01825945277824597,0.010738701142450492,0.03828866790269116
25,5.749314403405235,0.0028306932158980963,0.00483173211978201,0.004011276277100807,0.008539805607056576,0.006028752063634083,0.01660205629529749,0.010283446605859841,0.038260576436878475
26,5.749398270760149,0.003040022075743366,0.005309287038597674,0.004431682175696313,0.009635372773751334,0.006428945003459783,0.01761334906455419,0.010456389939273256,0.038204393505253106
27,5.748350363511306,0.002700125177351023,0.004635091859093207,0.0039025054720231893,0.008399348277993145,0.0060035034246460174,0.016742513624360918,0.010122395287185806,0.03772683858643744
28,5.747746815082998,0.002764278147903481,0.004775549188156638,0.004237938060658558,0.00938254958143716,0.006324816119701869,0.017753806393617618,0.010228337812070207,0.03758638125737401
29,5.746817781857634,0.002582360746174851,0.004607000393280521,0.0041950426559052125,0.009607281307938649,0.006269030750000173,0.01783808079105568,0.010055705534053437,0.03708073487274566
30,5.746033683962185,0.0025928692363220754,0.004269902803528288,0.003948280099605774,0.00851171414124389,0.006051456377820393,0.016911062419237035,0.010034647682749705,0.03727737513343446
31,5.7454190743275175,0.003148407578777034,0.005112646777908871,0.00446777813694113,0.009242092252373728,0.006272930916824445,0.016405416034608686,0.010034550404113515,0.03570425304792404
32,5.744931657948153,0.0029849838796905843,0.0048036406539693245,0.004387193486055558,0.009157817854935671,0.006397554436487609,0.017191977077363897,0.010505583329510742,0.03814821057362773
33,5.743850639152784,0.002822908033792314,0.0048036406539693245,0.004232318248237915,0.009157817854935671,0.006349642639652997,0.01766953199617956,0.010498410149404102,0.0388224057531322
34,5.743227566784693,0.002776724469728996,0.004775549188156638,0.0043259546117739205,0.009579189842125963,0.006328793884762041,0.01761334906455419,0.010321772798325683,0.038007753244564305
35,5.742072990870508,0.0031560666815657933,0.0052531041069723014,0.004474025987190626,0.00938254958143716,0.006471726692493211,0.0173886173380527,0.010503284659042026,0.038007753244564305
36,5.741416118405609,0.002767239099024002,0.004635091859093207,0.004194122990911594,0.009073543457497613,0.00614563285796383,0.016911062419237035,0.010428556006614695,0.03865385695825608
37,5.741040742670798,0.0030056541137556464,0.004859823585594696,0.004593000618818023,0.009832013034440137,0.006794180969682512,0.01862464183381089,0.010833108899157923,0.0392156862745098
38,5.740044167810767,0.0026972134762454076,0.00483173211978201,0.004064385173761328,0.009101634923310299,0.006031402688386163,0.016939153885049723,0.010219751939085342,0.03828866790269116
39,5.7393853493869385,0.0028878440670477797,0.004972189448845441,0.004154024839463237,0.008961177594246868,0.0060979995307245995,0.016770605090173606,0.010161242741980136,0.037558289791561325
40,5.738495310630232,0.0027976463185835597,0.004382268666779033,0.004250666835810706,0.008961177594246868,0.006326727258528967,0.01722006854317658,0.010213615619844135,0.03705264340693298
41,5.737989963629307,0.0033612932802047158,0.005449744367661105,0.004608484461596166,0.00938254958143716,0.006397792350668214,0.01651778189785943,0.01047459555083274,0.03722119220180909
42,5.7376848766517385,0.0027125910790342187,0.004747457722343952,0.004216166225373092,0.009466823978875218,0.006322045226328756,0.017866172256868363,0.01021449654323912,0.037783021518062815
43,5.7363356926180575,0.0028788393885594166,0.004522725995842463,0.004205685749261816,0.008708354401932693,0.0063266341709065956,0.017191977077363897,0.0103191116100731,0.03753019832574864
44,5.736055065906643,0.0024362816837306465,0.004129445474464858,0.003724572499402463,0.008118433619866285,0.005883672409247287,0.016714422158548233,0.009987101497297417,0.03775493005225013
45,5.735363498229568,0.0027134226768423756,0.004522725995842463,0.003995072293512826,0.008539805607056576,0.006118679636876529,0.017051519748300468,0.010332661595563944,0.038485308163379965
46,5.734496935176463,0.003239871229927746,0.005168829709534244,0.004709132657801779,0.009775830102814765,0.006852284589477884,0.018315635709871343,0.010893804392247892,0.038934771616382945
47,5.734158878223456,0.0028169361476610036,0.0048036406539693245,0.004281796109132509,0.009410641047249846,0.006581886661334532,0.018568458902185517,0.010911159879120384,0.04070453396258217
48,5.733958811895085,0.002821026603889393,0.0049160065172200685,0.004166644092213969,0.009101634923310299,0.006116162203020154,0.01688297095342435,0.010093425096013868,0.03722119220180909
49,5.733132687979221,0.0027826637850952513,0.005000280914658127,0.004073958788888774,0.009073543457497613,0.006276783541277078,0.017866172256868363,0.010350909695788196,0.03859767402663071
50,5.732639482629444,0.0025287799744426365,0.004269902803528288,0.0038210373663666794,0.008315073880555088,0.006025265416691057,0.017079611214113152,0.009898181987680029,0.03685600314624417
51,5.732082607614206,0.0027344560704933778,0.004719366256531266,0.004168037428834992,0.009185909320748357,0.006037367172096127,0.01665823922692286,0.010112882415159685,0.03744592392831058
52,5.731600168102022,0.0031177183593610004,0.00519692117534693,0.0045820548748655284,0.009775830102814765,0.006663491235661834,0.018090903983369853,0.010788020601695385,0.039159503342884434
53,5.730397567414401,0.0025960324953203454,0.004157536940277544,0.004299278998091167,0.009410641047249846,0.00627554656850386,0.017304342940614642,0.01062012680249274,0.03955278386426204
54,5.730282536402405,0.00270713170304361,0.004635091859093207,0.0040292635565690954,0.008764537333558066,0.005839087648607637,0.015955952581605707,0.009960991582708464,0.03705264340693298
55,5.73023510107949,0.003340089469424913,0.0055059272992864765,0.004606063213095979,0.009494915444687904,0.006546475813581008,0.01724816000898927,0.01034723761704548,0.036631271419742685
56,5.72973352051296,0.00243308875457516,0.004241811337715602,0.0039200249516037535,0.008904994662621495,0.005891604212760534,0.01679869655598629,0.010243743762924749,0.038990954548008314
57,5.729186665513094,0.00271074372557833,0.00469127479071858,0.003960387237066885,0.008567897072869262,0.005948262818522863,0.01651778189785943,0.010275774677038652,0.038710039889881455
58,5.728585655711762,0.002443506481641075,0.004269902803528288,0.003936126345979495,0.008904994662621495,0.00614648432894291,0.01783808079105568,0.010259294653384828,0.03887858868475757
59,5.728642618768772,0.0024851289496276717,0.004157536940277544,0.003943834299281536,0.008652171470307321,0.006015183239689817,0.016911062419237035,0.009852782048204802,0.036462722624866564
60,5.7276837481500005,0.0030806258305775443,0.005000280914658127,0.004293343791595485,0.00879262879937075,0.006482775767245956,0.01744480026967807,0.010494407932737045,0.03789538738131356
61,5.727554969942039,0.002803323194985403,0.0048036406539693245,0.004336466748054651,0.009607281307938649,0.006287011935807009,0.01744480026967807,0.0104469215305653,0.038710039889881455
62,5.72750120317405,0.002630494607944904,0.004269902803528288,0.004061312448712279,0.00873644586774538,0.006073085672949708,0.016854879487611663,0.010083860060623869,0.03741783246249789
63,5.726899235837372,0.002991538007363511,0.005056463846283499,0.004383852889394405,0.009410641047249846,0.00625616442143999,0.016911062419237035,0.01015924365272595,0.036884094612056856
64,5.7265509329987605,0.0033627978257389484,0.005140738243721557,0.004720941410901445,0.00938254958143716,0.006742972476990628,0.017500983201303444,0.010791598691510772,0.038260576436878475
65,5.726298209304913,0.0028324738303514025,0.00483173211978201,0.004007421577188477,0.008483622675431204,0.006090488705401987,0.016770605090173606,0.010290694365659252,0.03834485083431653
66,5.72587940020439,0.0029007558695908235,0.004775549188156638,0.004373222986860628,0.009438732513062532,0.006441092261768384,0.01766953199617956,0.010366155211630155,0.03769874712062475
67,5.725522044538326,0.002597595590396797,0.004269902803528288,0.004012042379430397,0.008652171470307321,0.0060213603064156115,0.016742513624360918,0.01008914018259984,0.03758638125737401
68,5.725366818277459,0.002848153803626595,0.004775549188156638,0.004119227972176775,0.008764537333558066,0.006105959197818942,0.01665823922692286,0.010234289717957055,0.03764256418899938
69,5.7246967204990975,0.002671365903977442,0.004410360132591718,0.00409194951846906,0.008904994662621495,0.006100063387794445,0.016911062419237035,0.010070237190528122,0.03716500927018372
70,5.724491521575351,0.0029098613066319526,0.005225012641159616,0.004077234117358291,0.008876903196808809,0.006003531253880958,0.016573964829484804,0.01017989147255192,0.037783021518062815
71,5.724475448109039,0.002841211720482395,0.004887915051407382,0.0041028541629140386,0.008848811730996123,0.006047645465274896,0.016630147761110176,0.010041898892076821,0.0369964604753076
72,5.723655106085032,0.0023786857035277215,0.0039608966795887405,0.0036854013511949174,0.008062250688240912,0.00566319917793112,0.015927861115793022,0.009815339278036147,0.037108826338558346
73,5.7237256805584655,0.0030385038433576187,0.005000280914658127,0.0043687678262705485,0.009157817854935671,0.006195568645644388,0.01643350750042137,0.010155447135757568,0.03671554581718074
74,5.723608316197569,0.0036067415901783278,0.0059834822181021406,0.004793185622231581,0.00966346423956402,0.006771762370708854,0.017557166132928816,0.010808218966098961,0.038204393505253106
75,5.72331449248691,0.0032346004180665226,0.005309287038597674,0.004606096745854899,0.009607281307938649,0.006541286025368324,0.0173886173380527,0.010714196189527984,0.03868194842406877
76,5.722994194339644,0.002936404945764135,0.004775549188156638,0.004279517826223558,0.008989269060059554,0.006109043137994811,0.016208775773919885,0.009863333319607164,0.03542333838979718
77,5.722830558756264,0.0026328066703117203,0.004578908927467836,0.004002038450140618,0.008876903196808809,0.005925633397379997,0.016545873363672116,0.009814765466276342,0.036434631159053876
78,5.722361911485391,0.002414002720091821,0.004129445474464858,0.0036347559550559496,0.007977976290802853,0.005561588689640123,0.015675037923478848,0.009622657639377722,0.036406539693241195
79,5.721908721203103,0.0030426450742485033,0.005281195572784988,0.0043599680894844135,0.009438732513062532,0.0061460871882804274,0.01660205629529749,0.010428694898078019,0.038429125231754596
80,5.72218982539518,0.003365516461597285,0.005365469970223046,0.004919091276722729,0.010197202090005056,0.006923704660288921,0.018203269846620598,0.010782104697255254,0.03792347884712624
81,5.722162222894419,0.003589868311331757,0.0053935614360357325,0.004933248720452091,0.009579189842125963,0.006850053403280743,0.01722006854317658,0.011006376818649475,0.038485308163379965
82,5.721334578376389,0.0027131754493770707,0.004663183324905893,0.00419262366698785,0.009214000786561042,0.006143866582814843,0.01702342828248778,0.010245972474177785,0.037839204449688184
83,5.721281050348733,0.003143252003092308,0.005365469970223046,0.004634829292733079,0.010056744760941625,0.006457825105761583,0.017276251474801954,0.010614751899529654,0.03834485083431653
84,5.7209202313390985,0.002353677032927975,0.004213719871902916,0.003690515400116234,0.008371256812180459,0.005424906129461179,0.015281757402101241,0.00957062339587884,0.03649081409067925
85,5.720827265467882,0.002825637721787618,0.004775549188156638,0.004124693512993658,0.008848811730996123,0.0062777068876913875,0.01744480026967807,0.01048617555826391,0.03907522894544637
86,5.720756979284659,0.0025389308752199486,0.004578908927467836,0.003810424206472062,0.008595988538681949,0.0056887638332404735,0.01609640991066914,0.009573206834654327,0.03604135063767627
87,5.720302710488097,0.0028128527134713504,0.004887915051407382,0.004127023874608886,0.008961177594246868,0.005880327388071395,0.015984044047418395,0.01022058768819855,0.03812011910781504
88,5.719755849696686,0.002581467606426146,0.004382268666779033,0.0038332646963697534,0.008286982414742402,0.005787533549342702,0.01601213551323108,0.010098180219738845,0.038035844710376986
89,5.7204973739490175,0.0030654127898425945,0.004550817461655149,0.004497688238520223,0.009045451991684926,0.006467935793166477,0.016911062419237035,0.010618676927455979,0.03809202764200236
90,5.719644625659896,0.0027562913917953172,0.004663183324905893,0.00418044993622386,0.009129726389122985,0.006185967156599015,0.01716388561155121,0.0100834336148977,0.0369964604753076
91,5.719807171145914,0.0030786850793258005,0.004944097983032755,0.00461886673542527,0.009747738637002078,0.006526592635198466,0.0173886173380527,0.01067753765125463,0.03856958256081802
92,5.7189461467398,0.0027825818725247956,0.004663183324905893,0.00410901384307784,0.008848811730996123,0.006360290714464706,0.017922355188493735,0.010162807612258209,0.037333558065059835
93,5.719106741762355,0.0030613882628789495,0.005309287038597674,0.004275694820622767,0.009101634923310299,0.006149021778980175,0.01660205629529749,0.010078409241053236,0.036659362885555366
94,5.718870144302224,0.0028841312669946793,0.004550817461655149,0.004185844859512869,0.008624080004494635,0.006326797228131644,0.01716388561155121,0.01069662797558645,0.039412326535198605
95,5.718811264244008,0.0022921514671704656,0.004101354008652172,0.003675970677030165,0.008399348277993145,0.0057474212705155405,0.016714422158548233,0.009730930826980422,0.03702455194112029
96,5.718819391067855,0.0027724513044461545,0.004494634530029777,0.004115120093049419,0.008708354401932693,0.006271994632779002,0.017304342940614642,0.010307998002917455,0.03786729591550087
97,5.718452023751984,0.003113010117393222,0.004719366256531266,0.00456045991276791,0.009214000786561042,0.006355572178375558,0.01643350750042137,0.010376450451640613,0.0369964604753076
98,5.718229289318708,0.0031101796329139194,0.004972189448845441,0.004478459809858648,0.009270183718186414,0.006421572908373455,0.017051519748300468,0.010489954105396153,0.037811112983875496
99,5.718162298524267,0.0027730015983419734,0.004607000393280521,0.0042709859259786225,0.0092982751839991,0.006114659565010315,0.016630147761110176,0.010270121542861008,0.03792347884712624
100,5.717673826796806,0.0027600005763308297,0.004635091859093207,0.004091998990269296,0.008764537333558066,0.006004703063899876,0.016405416034608686,0.01033167931830353,0.038485308163379965
