metric,n,mean,sample_std,min,max
ndcg_at_5,3,0.009582926102137056,0.00028355169773921243,0.00937716279450317,0.00990636990414462
recall_hr_at_5,3,0.014710564263909957,0.00017164169129186427,0.014523287825158717,0.01486038541491095
ndcg_at_10,3,0.01268512383319645,0.00039767144195899544,0.012378481175130764,0.013134452401905208
recall_hr_at_10,3,0.02438339232541154,0.0007222293461532921,0.023568739816843643,0.024945221641665263
selection_wall_seconds,3,293.8255372283359,25.205676127060062,275.0511545650661,322.4732588157058
pure_training_seconds,3,201.97636471812925,16.757527196667578,188.8899712022394,220.8635659441352
test_wall_seconds,3,2.1246347340444722,0.03723381590386013,2.0847609117627144,2.1584970094263554
wall_ms_per_user,3,0.05968410399585573,0.0010459524665391358,0.058563989880406606,0.06063534494708566
ranking_ms_per_user,3,0.053491045555512616,0.0008537893790426066,0.052558338598502716,0.05423398465010228
