epoch,train_loss,NDCG@5,Recall@5,NDCG@10,Recall@10,NDCG@20,Recall@20,NDCG@50,Recall@50
19,5.888142021400565,0.016234827694854088,0.024860947244227202,0.020665494780838414,0.038710039889881455,0.02547524584764643,0.05784032810832069,0.03272403722517522,0.09458396539131411
20,5.872868118981118,0.01642004672682365,0.02525422776560481,0.020876586112822622,0.03910332041125906,0.025807273772977504,0.05873925501432665,0.03331266789120079,0.09683128265632901
21,5.858107441993538,0.016792838970349652,0.026012697342547336,0.02111298080642585,0.039412326535198605,0.02611498466273052,0.059329175796393054,0.03372643945299247,0.09789875835721108
22,5.845307624935299,0.017073735516369558,0.026237429069048822,0.02147280353891275,0.03988988145401427,0.02651014789518714,0.05994718804427215,0.03428625330092037,0.09938760604528345
23,5.833211288117526,0.01727097609277567,0.02663070959042643,0.021667681622400715,0.040283161975391876,0.02673643322192198,0.060424742963087814,0.03458384572115373,0.10017416708803865
24,5.821854466529671,0.017611311702336156,0.02691162424855329,0.02215728961479085,0.041069723018147083,0.02712804100250372,0.06081802348446542,0.03514818246610129,0.10146637451542222
25,5.811109729463111,0.017540735804627366,0.02685544131692792,0.022237266458322934,0.041491095005337375,0.027161273451269577,0.061098938142592284,0.03535492346197898,0.10264621607955503
26,5.802458784358222,0.017481723141363682,0.026714983987864486,0.02220530955733548,0.04135063767627395,0.027277866015327723,0.061548401595595256,0.03555740747359265,0.1035170515197483
27,5.793197814591339,0.017764680062136017,0.02719253890668015,0.022424590154273963,0.041715826731838865,0.02745281321408919,0.06171695039047138,0.035887568456705474,0.10447216135737963
28,5.785430317465593,0.017833197713893613,0.027445362098994324,0.022434585334751806,0.0418562840609023,0.027428121694221385,0.06174504185628406,0.03590862764519741,0.10464071015225575
29,5.777618829055354,0.017533923473214627,0.02682734985111523,0.02222624492130656,0.04140682060789932,0.027408057823940037,0.061997865048598236,0.0359902403728003,0.10551154559244902
30,5.77083163705432,0.017461101442403763,0.02685544131692792,0.022148686802087408,0.041434912073712006,0.027365072518352015,0.06219450530928704,0.03599633000590557,0.10598910051126467
31,5.764751303051165,0.017391171475943986,0.02682734985111523,0.022218708824348433,0.0418562840609023,0.027268491806323153,0.06196977358278555,0.035979734378664044,0.10618574077195347
32,5.7590471723301695,0.017183632814938246,0.02640597786392494,0.02220383230949178,0.04202483285577841,0.027160367513113157,0.06174504185628406,0.03589736919578574,0.10604528344289005
33,5.75326961512186,0.017038277227954948,0.026096971739985392,0.022067816464897153,0.041715826731838865,0.02708610339150236,0.06168885892465869,0.03579318045140843,0.10582055171638856
34,5.748289454482023,0.017056384480807832,0.026349794932299567,0.021928958294735082,0.04154727793696275,0.027023548637165957,0.0618574077195348,0.035750480700134354,0.10612955784032811
35,5.743473538181238,0.016827560792395994,0.026012697342547336,0.021739784037020256,0.04126636327883589,0.02689210328938158,0.061801224787909434,0.03559876950293536,0.10598910051126467
36,5.739012597221755,0.01661626292503324,0.025591325355357044,0.021556035257770337,0.04090117422327097,0.02684874926346687,0.062025956514410924,0.03551027417417334,0.10607337490870274
37,5.735346763240181,0.016593149390153526,0.0256755997527951,0.021321245899183175,0.04036743637282993,0.026725156705508415,0.06194168211697287,0.03538711608250161,0.10601719197707736
38,5.731453356955216,0.016400959901568087,0.025366593628855554,0.021109445816589318,0.04000224731726502,0.026438118133981257,0.06123939547165571,0.03518727019301912,0.10562391145569976
39,5.727885259790459,0.016296080541316805,0.025169953368166752,0.021018924823591023,0.039917972919826954,0.02631351960848536,0.06104275521096691,0.034992248382198984,0.10503399067363335
40,5.724724919528936,0.01612238995243556,0.024832855778414518,0.02084139258507143,0.039580875330074726,0.02615675568501622,0.06076184055284005,0.03481268512450353,0.10461261868644306
41,5.721630627970625,0.01617256392908426,0.02488903871003989,0.02072846209297338,0.039131411877071746,0.02614586079534714,0.06070565762121467,0.034790088517186825,0.10455643575481768
42,5.719006903901917,0.01601874605290694,0.02443957525703691,0.020654658576474832,0.03887858868475757,0.026097207474726818,0.06056520029215125,0.034757183902654296,0.104528344289005
43,5.715741128574016,0.01581519492284438,0.024046294735659307,0.02051669615416099,0.03865385695825608,0.025898760943343094,0.06008764537333558,0.03455215304292503,0.10396651497275128
44,5.7135066863818045,0.01569970061091776,0.023933928872408562,0.020323033222093962,0.03828866790269116,0.025673823442999996,0.05958199898870723,0.03445720936629154,0.10413506376762739
45,5.710929263780313,0.015561943299692424,0.023905837406595878,0.02008174300592819,0.03795157031293893,0.02555087045315158,0.059750547783583345,0.03419441109052888,0.10362941738299905
46,5.708578204979942,0.015608818410536456,0.02410247766728468,0.020006663566971915,0.037811112983875496,0.025367343148815193,0.05916062700151694,0.034080195497889834,0.10337659419068487
47,5.706854095664906,0.015466116454052931,0.024046294735659307,0.01983165825966636,0.03767065565481207,0.025043373640788777,0.058402157424574414,0.03384940753518716,0.10306758806674532
48,5.704923994628041,0.015388996518970747,0.023821563009157817,0.019764541386073184,0.03747401539412327,0.024968718633614717,0.058177425698072924,0.03371833238640622,0.10256194168211698
49,5.702823956163949,0.01524750969051123,0.0236530142142817,0.019615397626755654,0.03730546659924715,0.024760381801412972,0.05775605371088263,0.03354096331486241,0.10233720995561549
50,5.701092445255131,0.015039270670145164,0.02309118489802798,0.019649969828762534,0.03750210685993595,0.024678235094516634,0.05753132198438114,0.033397023086582676,0.10183156357098713
51,5.699301391478009,0.014769359615109053,0.022782178774088432,0.019376387467161346,0.03716500927018372,0.02445191889747947,0.057390864655317717,0.03315364453163738,0.10163492331029833
52,5.697615420126561,0.014748260969171825,0.022754087308275744,0.019254701226798666,0.03682791168043149,0.024378737813026338,0.05727849879206697,0.032952048214222,0.10087645373335581
53,5.6955971955931295,0.014647463461565762,0.022697904376650372,0.019084822906833915,0.03654699702230462,0.024095538498507804,0.05649193774931176,0.032722336040371156,0.10025844148547672
54,5.6943903960357956,0.014629074170925169,0.022641721445025003,0.019049420276586803,0.036462722624866564,0.024026659100559324,0.05623911455699759,0.032602717103518884,0.09975279510084836
55,5.69317631393309,0.014601931740723254,0.022782178774088432,0.018827899559818968,0.035985167706050904,0.02388315651153734,0.056070565762121466,0.03241348988291451,0.09933142311365807
56,5.6919128737147195,0.014519301654987963,0.02250126411596157,0.018809500704201003,0.03590089330861285,0.023764596704041595,0.05556491937749312,0.032383521508438665,0.0992752401820327
57,5.690361553197286,0.014478713111652886,0.022332715321085453,0.018753638818524543,0.03567616158211136,0.023649540380238986,0.05511545592449014,0.03233194387779564,0.09916287431878196
58,5.688935990275642,0.01438330827896609,0.02227653238946008,0.01854954872366887,0.035282881060733746,0.023610305310946315,0.055424462048429685,0.03217113527747515,0.09893814259228047
59,5.688164953599896,0.014254731766333241,0.02207989212877128,0.018386366126929395,0.03500196640260689,0.023448408056370176,0.055143547390302826,0.03211646139070151,0.09921905725040733
60,5.686703734069701,0.014019946244158383,0.021742794539019047,0.018186965040217887,0.03474914321029271,0.023255168404900398,0.054918815663801336,0.03185694464842794,0.0986572279341536
61,5.685745466415055,0.013851477913067593,0.02137760548345413,0.01809339355021873,0.034608685881229284,0.02315699178409341,0.0547783583347379,0.031777772541147074,0.09868531939996629
62,5.6849063572130705,0.013758969532056067,0.02148997134670487,0.017895069910922032,0.034383954154727794,0.022954558729458414,0.054497443676611045,0.03156385360256381,0.09832013034440137
63,5.68397376733592,0.01369039030042668,0.021293331086016068,0.017847783359758698,0.03424349682566436,0.022828861462056114,0.05407607168942075,0.031521645314630635,0.09832013034440137
64,5.683112953355921,0.013630928120785557,0.021265239620203383,0.017742780480856167,0.034103039496600936,0.02272533033002053,0.05393561436035732,0.031316365518961504,0.0976459351648969
65,5.682117162284903,0.013493098949358058,0.021040507893701894,0.017637319945415467,0.0339625821675375,0.022543344061800648,0.05345805944154166,0.03110924276626747,0.09699983145120512
66,5.6813184323742,0.013469518576766206,0.021012416427889206,0.017517325620287436,0.03362548457778527,0.022550346409750906,0.05365469970223046,0.031027969258204505,0.09680319119051632
67,5.68023014519057,0.013428516042285843,0.021096690825327266,0.017376343482515964,0.033428844317096466,0.022408146979429965,0.05342996797572897,0.03086949950096138,0.09649418506657677
68,5.679883355875568,0.013369865823698344,0.021040507893701894,0.01732403204597681,0.03337266138547109,0.022370646848646536,0.05342996797572897,0.030784745425872704,0.09626945334007528
69,5.678610646612087,0.01328138347533243,0.020843867633013092,0.01730704673714969,0.033428844317096466,0.022291933078240615,0.05326141918085286,0.03070979248334659,0.09615708747682454
70,5.6779496023046825,0.013321906051471532,0.020900050564638464,0.017340655489337935,0.033485027248721835,0.02231549064102012,0.053289510646665546,0.03061902288815397,0.09562334962638351
71,5.67746088797586,0.013188239234405805,0.020675318838136975,0.017150973447554962,0.033063655261531544,0.02220943074469722,0.05320523624922748,0.030490883209446085,0.09545480083150738
72,5.676491688459348,0.013076069823957868,0.020310129782572055,0.017095622171543003,0.03283892353503006,0.02221161921659411,0.0531771447834148,0.030434442009808296,0.09514579470756784
73,5.6759405721697895,0.013080413362726506,0.020506770043260857,0.01706584331476308,0.03297938086409349,0.022027867028458558,0.05269958986459913,0.03034374546400772,0.09511770324175516
74,5.675532301749617,0.012926753456615165,0.02011348952188325,0.0170424889785895,0.0329512893982808,0.021876467204102537,0.0521658520141581,0.030224867724380017,0.09464014832293949
75,5.675006931449077,0.012896950978028364,0.020169672453508623,0.01688594878135001,0.03264228327434125,0.02179721050304741,0.0521658520141581,0.03013750612455622,0.09464014832293949
76,5.674331152809133,0.012876432315109787,0.01997303219281982,0.016897055285005826,0.03252991741109051,0.021838531554464153,0.0521658520141581,0.030154007865389146,0.09452778245968875
77,5.673696308805232,0.012790493292235913,0.01991684926119445,0.016756298173695623,0.032333277150401706,0.02173119108838173,0.05208157761672004,0.02997741539818834,0.09407831900668577
78,5.6732034754013085,0.012659706962505374,0.01977639193213102,0.016792411917381907,0.032754649137592,0.021645470761884427,0.05208157761672004,0.029855510236321645,0.09390977021180966
79,5.672404044070224,0.01277110927459039,0.02005730659025788,0.01664818339095406,0.03222091128715096,0.021617910608518698,0.05199730321928198,0.029782034546128794,0.09357267262205742
80,5.6722271413455605,0.01249184041488265,0.019579751671442217,0.016461644654981702,0.03196808809483679,0.0214059268707344,0.05163211416371706,0.029539183832243278,0.0930108433058037
81,5.671820783422061,0.012379756570453992,0.019383111410753412,0.01647497186247971,0.032136636889712904,0.021361379010725285,0.05163211416371706,0.0295009284320525,0.09306702623742907
82,5.670861793111372,0.0123354392437601,0.019355019944940727,0.016385139454496666,0.03196808809483679,0.02125473735801865,0.05137929097140289,0.029385438363325755,0.09270183718186414
83,5.670641469247589,0.012281319717216731,0.019158379684251926,0.016247888574500133,0.03151862464183381,0.021160306599558185,0.051042193381650655,0.029357730550139613,0.09267374571605147
84,5.669857749089538,0.012347174363084756,0.019439294342378784,0.01630105487994969,0.03179953929996067,0.02119349002892091,0.051323108039777514,0.02926222403788087,0.09236473959211192
85,5.669683615366618,0.012157768256730548,0.019102196752626553,0.016105291495386895,0.03143435024439575,0.021041334636717916,0.051098376313276024,0.029162775815529618,0.09236473959211192
86,5.669411607760328,0.012218859498644104,0.019298837013315355,0.016185386703857472,0.0317433563683353,0.02098462126966241,0.05090173605258722,0.02909594527149831,0.09208382493398505
87,5.668578735408191,0.012111739917262535,0.01896173942356312,0.016055521304536427,0.03129389291533232,0.0209594254533166,0.05084555312096185,0.029000989981078702,0.09166245294679476
88,5.668246898573902,0.012203067208765869,0.019130288218439238,0.015928108011382884,0.030816337996516657,0.020979786463691082,0.05090173605258722,0.028956445025653806,0.09138153828866791
89,5.668391196190426,0.01213828270872566,0.019158379684251926,0.015805579059334197,0.030675880667453227,0.020809667571179653,0.050592729928647676,0.028862346047565247,0.09146581268610596
90,5.667424147267412,0.012009203023410669,0.018849373560312375,0.015862606797170102,0.0309287038597674,0.020923554188430574,0.0511545592449014,0.028749393378467856,0.09093207483566493
91,5.667524641502885,0.0119643760682183,0.018877465026125063,0.01571049694551618,0.030619697735827855,0.020843242223627833,0.05112646777908871,0.0286529678784411,0.09081970897241418
92,5.666589316729753,0.011896569599995946,0.018708916231248946,0.015648118126262153,0.030423057475139053,0.020822727990971394,0.051098376313276024,0.02865982808387417,0.09096016630147762
93,5.666437300915017,0.011901145173696396,0.01868082476543626,0.015584404565622125,0.030198325748637563,0.020646412422084925,0.050339906736333505,0.028614940427143083,0.09079161750660149
94,5.666038929531288,0.011894157475020508,0.01876509916287432,0.015550356789310294,0.030198325748637563,0.020640186668195108,0.05048036406539693,0.02859841871020379,0.09096016630147762
95,5.665795718127416,0.011750355664620713,0.01862464183381089,0.01555672814774107,0.030535423338389798,0.02048692789170421,0.050171357941457384,0.028482618381441192,0.09081970897241418
96,5.6658223759629305,0.011766899107487393,0.0185965503679982,0.015608510176499002,0.030647789201640543,0.02053873076868622,0.050339906736333505,0.02854080480824463,0.09107253216472835
97,5.665177903838164,0.01170634146125419,0.018456093038934772,0.01562786191151367,0.030703972133265915,0.020549732438571704,0.050396089667958874,0.028492271787735602,0.09081970897241418
98,5.664736796648074,0.011704943624175743,0.018343727175684027,0.015593049597200105,0.03050733187257711,0.020426641838107117,0.04980616888589247,0.028482011091818058,0.09073543457497613
99,5.664492017666177,0.01160371256453233,0.018315635709871343,0.01545769291610338,0.03036687454351368,0.02029308711272558,0.049665711556829036,0.028350845476858403,0.09062306871172537
100,5.664246264417805,0.011571625527003462,0.018203269846620598,0.015461911490142166,0.030338783077700996,0.020267480708428313,0.04955334569357829,0.02827311086283573,0.09020169672453508
