epoch,train_loss,NDCG@5,Recall@5,NDCG@10,Recall@10,NDCG@20,Recall@20,NDCG@50,Recall@50
13,5.663935569938217,0.003193541272814354,0.005056463846283499,0.004388519928082863,0.00879262879937075,0.006280439560383153,0.016349233102983314,0.009936653596750895,0.035086240800044945
14,5.659505339608341,0.0029271711519174093,0.004494634530029777,0.004244950148983187,0.008624080004494635,0.005843462462646164,0.01500084274397438,0.009809475390137823,0.035254789594921065
15,5.655416184913131,0.00246179938208748,0.004269902803528288,0.003669574605607005,0.008062250688240912,0.0054056864254517015,0.015028934209787067,0.009379101827396166,0.035310972526546434
16,5.651816164111962,0.0033985366272936755,0.005168829709534244,0.004570440665855119,0.008876903196808809,0.00628152825842909,0.015759312320916905,0.00992147183812218,0.034355862688915106
17,5.648219922615288,0.0029272386058297453,0.0049160065172200685,0.004096594746625407,0.008567897072869262,0.005845709550862428,0.01559076352604079,0.009658839460467599,0.03511433226585763
18,5.64494025916384,0.002807530431003498,0.004775549188156638,0.004001166462986753,0.00851171414124389,0.0056444924142829145,0.015057025675599753,0.009328815783541906,0.033878307770099446
19,5.641360186372209,0.003036692805906105,0.004747457722343952,0.00431094636656154,0.00873644586774538,0.0061443309125952415,0.016068318444856452,0.009720264482090606,0.03429967975728974
20,5.638893552798169,0.003296757494346166,0.005534018765099163,0.004434879102903922,0.009101634923310299,0.006018300348629682,0.015450306196977358,0.009688103063578604,0.03418731389403899
21,5.635694409188954,0.0028959316386055587,0.004522725995842463,0.004041980994790653,0.008090342154053598,0.005551827572311292,0.014130007303781111,0.009307977008843884,0.03334456991965841
22,5.633554730177248,0.0031275561223738754,0.0050283723804708125,0.004251758547568384,0.008539805607056576,0.006039902776382829,0.015703129389291533,0.009772204518772462,0.034833417607730774
23,5.631139578285166,0.002856943221261065,0.004550817461655149,0.004095104846563321,0.008455531209618517,0.0059619097926535535,0.015984044047418395,0.009692650552369295,0.035086240800044945
24,5.628916313130202,0.0022339051683943276,0.0038485308163379965,0.003402379871468925,0.007472329906174504,0.005137149377429658,0.014410921961907972,0.008848582035229278,0.03340075285128378
25,5.626166779985312,0.0029715537119319032,0.0044384515984044045,0.004063655392305794,0.007837518961739424,0.005736062845091872,0.014467104893533344,0.009513797031242471,0.03382212483847407
26,5.624784122111826,0.0028406673385583613,0.004494634530029777,0.003910229442397971,0.007809427495926737,0.005364592614853174,0.013624360919152761,0.009077318583718675,0.032501825945277826
27,5.622125821235852,0.003138507464085769,0.004972189448845441,0.00430454805899551,0.008624080004494635,0.005992834764822893,0.015422214731164672,0.00950097890497901,0.033428844317096466
28,5.620571749734814,0.00259847943061819,0.004241811337715602,0.0039092378259841755,0.008315073880555088,0.005438936811769817,0.014439013427720658,0.00904950071878548,0.03289510646665543
29,5.618410064784782,0.0026857147602111484,0.0043260857351536605,0.003987484789893895,0.008371256812180459,0.005584023792279154,0.01471992808584752,0.00929313982638112,0.033681667509410644
30,5.6167933364950535,0.0028166714691392493,0.004607000393280521,0.003761213463914718,0.007612787235237934,0.005358459718555737,0.014017641440530366,0.009040779615459953,0.03281083206921737
31,5.615195462899973,0.0028512155322654924,0.004578908927467836,0.003728213050726665,0.007331872577111074,0.005362861358245134,0.013877184111466937,0.009053864274567254,0.032726557671779316
32,5.613845255693444,0.002123749084310041,0.0037642564188999383,0.0034100186460572558,0.007809427495926737,0.0049956335087421155,0.014101915837968425,0.008661464608749352,0.03286701500084274
33,5.611875904716461,0.0026092959183646653,0.004382268666779033,0.003826117737639711,0.00823079948311703,0.00555333771272641,0.015141300073037812,0.00897839608766356,0.03264228327434125
34,5.610316490193932,0.002484351027089844,0.004157536940277544,0.003681310796625131,0.007893701893364797,0.005345380709809709,0.01457947075678409,0.009126945396860472,0.03379403337266138
35,5.608814427405394,0.002859873015508007,0.004410360132591718,0.0038659120601514723,0.007584695769425249,0.005636599272449801,0.014663745154222148,0.009389968447175151,0.03382212483847407
36,5.60736073816997,0.002623256066286114,0.004410360132591718,0.0036202993021501252,0.007556604303612563,0.00541078408386427,0.014776111017472891,0.00916548378899826,0.033878307770099446
37,5.60639522786726,0.002862603437378681,0.004607000393280521,0.004016588593052515,0.008258890948929716,0.00579005115017302,0.015394123265351986,0.009537638228190702,0.03455250294960391
38,5.605048299961888,0.0026653773196306713,0.004185628406090229,0.0038926592481826378,0.008062250688240912,0.005666244090317022,0.015169391538850498,0.009276389950292419,0.03362548457778527
39,5.603554004921444,0.00315649289181185,0.004663183324905893,0.0041769517199675395,0.007809427495926737,0.0058156610955308954,0.0143547390302826,0.009446190799932017,0.03289510646665543
40,5.60256437991473,0.0031176364278249296,0.004972189448845441,0.004186281023385455,0.008315073880555088,0.005945793094544769,0.0153660317995393,0.00950794332449277,0.03351311871453452
41,5.601252810675123,0.002299209558297767,0.0037642564188999383,0.003577637889066703,0.0077532445643013655,0.005282763186631737,0.014523287825158717,0.008947621139965905,0.03320411259059498
42,5.600406794091146,0.0023990383556073036,0.003988988145401427,0.003593361812250882,0.0077532445643013655,0.005270540814548197,0.014439013427720658,0.00893070107105028,0.03311983819315692
43,5.598811459766548,0.0024390917975800467,0.004073262542839485,0.0034712716593185526,0.007303781111298388,0.0052167082451391724,0.014326647564469915,0.008803891912408665,0.03261419180852857
44,5.5980456888917,0.002639466000758457,0.004185628406090229,0.0037000092733656923,0.00750042137198719,0.005407121396819998,0.014326647564469915,0.008960552517723853,0.03252991741109051
45,5.596838481995741,0.0024675415676724015,0.0038766222821506827,0.003490846171496059,0.007107140850609585,0.005134918006938311,0.013680543850778134,0.00877703576726449,0.032305185684589025
46,5.595661647245791,0.0026709527225699976,0.004213719871902916,0.003859054651634465,0.007949884824990167,0.005614615898864272,0.01500084274397438,0.009094102359304239,0.032754649137592
47,5.595250777709178,0.002349348705658446,0.0037642564188999383,0.003487994508753092,0.00735996404292376,0.0052887530067648935,0.014523287825158717,0.009087041107202707,0.033878307770099446
48,5.5941094065162975,0.0022446709004439297,0.003651890555649194,0.003410793852606225,0.007303781111298388,0.0050536115093473425,0.013905275577279622,0.00864806430823957,0.032108545423900216
49,5.593137613031384,0.002220923764172097,0.0036237990898365076,0.00347648568924428,0.007528512837799877,0.005219858577058692,0.01449519635934603,0.008691737460039498,0.03224900275296365
50,5.592155869029633,0.0025591668233722917,0.004017079611214113,0.0035878826859090216,0.0072756896454857015,0.0053292947715905745,0.014270464632844542,0.008664043859414725,0.031350075846957697
51,5.591303627178897,0.002492252217178732,0.004129445474464858,0.003816375523763183,0.008286982414742402,0.005397079930319719,0.014663745154222148,0.008796133798493888,0.03202427102646216
52,5.590300985354322,0.0021904201544183525,0.00367998202146188,0.0032740691116366558,0.007079049384796899,0.005147628372794331,0.014551379290971403,0.008802696241807585,0.033288386988033034
53,5.589014005725361,0.002362097397970335,0.0037923478847126245,0.00363595816246599,0.007725153098488679,0.0053475565905153335,0.014607562222596775,0.00898628105972413,0.03311983819315692
54,5.588347071417269,0.0021293889677289892,0.0036237990898365076,0.0032892291825950275,0.007247598179673015,0.004952555179513393,0.013849092645654251,0.00887352060874946,0.03382212483847407
55,5.587766683375143,0.002474559613484035,0.004269902803528288,0.0035699719833048567,0.007697061632675993,0.005369330065596328,0.014916568346536322,0.00887591863320865,0.03286701500084274
56,5.587013193792016,0.0021216349424967814,0.003708073487274566,0.0033229334093114846,0.007472329906174504,0.004948572914302512,0.01398954997471768,0.008636177411819457,0.03289510646665543
57,5.586005244338722,0.0025155673260608084,0.004073262542839485,0.0036979371176773515,0.0077532445643013655,0.005397407663500936,0.01457947075678409,0.009100278811583892,0.03354121018034721
58,5.585376299988082,0.0023511597620755756,0.0038485308163379965,0.003621461160781079,0.007809427495926737,0.005553089686611145,0.015562672060228103,0.009133276560899902,0.033878307770099446
59,5.584687232971191,0.0022808006309026434,0.0039047137479633685,0.003412652852384988,0.007472329906174504,0.005190708291233075,0.014607562222596775,0.008875623676184004,0.03340075285128378
60,5.583591380100018,0.0022795028374672033,0.0037642564188999383,0.0035761390358461246,0.007837518961739424,0.005386682861902467,0.015028934209787067,0.008871560653038622,0.032782740603404685
61,5.5830363821886815,0.0026300618087485464,0.004129445474464858,0.003870320290374589,0.008034159222428226,0.005632935124128917,0.01508511714141244,0.009222833637991269,0.033428844317096466
62,5.582445547487411,0.002731479192964003,0.004382268666779033,0.003975163734664124,0.008343165346367773,0.0055720001139716955,0.01471992808584752,0.009279581751172017,0.033653576043597956
63,5.581957145901987,0.0026545608129185747,0.004466543064217091,0.003930276110973601,0.008427439743805831,0.005563526154728369,0.014972751278161694,0.009034090689500018,0.032782740603404685
64,5.581281557096,0.0025694845257608124,0.004269902803528288,0.0038365252410665776,0.008258890948929716,0.0053632878763435286,0.0143547390302826,0.0088630966885718,0.03227709421877634
65,5.580581188201904,0.0021944969237952315,0.003511433226585763,0.0034522640404070154,0.007416146974549132,0.005061282765273549,0.013877184111466937,0.00868057327191345,0.032333277150401706
66,5.579921222408774,0.002013713452429901,0.00317433563683353,0.0031309976372784192,0.006657677397606607,0.004957313857525737,0.013905275577279622,0.008617778402399537,0.03261419180852857
67,5.579125533702403,0.0022674900866446524,0.003708073487274566,0.003652895962394397,0.008062250688240912,0.0054327730043993395,0.015225574470475869,0.00892764885978508,0.03303556379571886
68,5.578905014856624,0.0021021501852641162,0.003455250294960391,0.003357139307733209,0.00735996404292376,0.005021834752962239,0.014045732906343053,0.008447809104238944,0.03151862464183381
69,5.577736251589097,0.002229127286816127,0.0037642564188999383,0.0034270786762377096,0.007528512837799877,0.00518470353193627,0.014551379290971403,0.008868198677171604,0.03334456991965841
70,5.57761562208415,0.0023697969950912286,0.004129445474464858,0.0034674408842245226,0.007556604303612563,0.005298261041862507,0.014888476880723636,0.00896000079879381,0.03359739311197258
71,5.576943466377001,0.001994077857926115,0.003455250294960391,0.0033350983308783385,0.007668970166863307,0.004950988795228918,0.014130007303781111,0.00881067600649402,0.03385021630428676
72,5.576225848333073,0.002208159860361104,0.003651890555649194,0.003225577989793211,0.006826226192482724,0.004891350769477142,0.013540086521714702,0.008604534870614201,0.032501825945277826
73,5.575728079246284,0.0018725593984893422,0.0032305185684589023,0.0031743464227212974,0.007331872577111074,0.00485063001581568,0.014045732906343053,0.008518126740195794,0.03283892353503006
74,5.575374535059961,0.0023146683018504285,0.004101354008652172,0.0034886377491148654,0.0077532445643013655,0.005031404168945324,0.013905275577279622,0.008668171178886557,0.032501825945277826
75,5.574982842613972,0.0021143137354265513,0.003651890555649194,0.003144073987188905,0.006882409124108096,0.004966504555152611,0.014130007303781111,0.008520733027988166,0.03227709421877634
76,5.574522879442223,0.0021528592443095284,0.0037642564188999383,0.003346469343446638,0.007472329906174504,0.005123752240171819,0.01457947075678409,0.008732449166389239,0.033063655261531544
77,5.574031884531904,0.0022776562368523002,0.0036237990898365076,0.003268741745583337,0.006741951795044665,0.0048749249355555975,0.01320298893196247,0.008543385893979225,0.031911905163211414
78,5.573198061079471,0.0023186783511903405,0.003932805213776055,0.0034505821469879455,0.00750042137198719,0.005113331248295504,0.014130007303781111,0.008895452472802271,0.033428844317096466
79,5.57271314278627,0.0021779034591070476,0.003736164953087252,0.003371812585990812,0.007444238440361818,0.005002031815943808,0.013961458508904994,0.008684793063090298,0.03281083206921737
80,5.572478052414702,0.0026003456490220054,0.004241811337715602,0.0034674989280094183,0.006966683521546154,0.005292500000308407,0.014270464632844542,0.008879666043505754,0.03258610034271588
81,5.571935197441523,0.0023419115095707297,0.0039608966795887405,0.003520526811261207,0.007668970166863307,0.00514452561952291,0.014186190235406484,0.00887192022168355,0.033232204056407665
82,5.571225572372416,0.0025869103031669087,0.004129445474464858,0.0037187162080475488,0.007640878701050621,0.005406387010293852,0.014439013427720658,0.009135388671105962,0.033485027248721835
83,5.570926953262967,0.0022680208006827913,0.0037642564188999383,0.0033370096618754604,0.007135232316422271,0.004829212667544662,0.013118714534524411,0.008574067596265379,0.03222091128715096
84,5.570122170544829,0.0026303141574134156,0.004297994269340974,0.003744604801458473,0.007781336030114052,0.005481312336942472,0.01471992808584752,0.009270085058299923,0.03413113096241362
85,5.570141883675064,0.0025057483710990086,0.004213719871902916,0.003670183730891112,0.007809427495926737,0.005155818001715491,0.013764818248216192,0.008984132511564385,0.033428844317096466
86,5.569744209207182,0.00222067139654161,0.003736164953087252,0.0035339603326188886,0.007809427495926737,0.00519711159440104,0.014439013427720658,0.00893185959505751,0.03359739311197258
87,5.568928407110505,0.002329011284043585,0.003651890555649194,0.003499684076509075,0.007303781111298388,0.005115018520794304,0.013821001179841565,0.008668356155549244,0.0319399966290241
88,5.568420687506878,0.0023806034304694017,0.0039608966795887405,0.0036315513239997673,0.00786561042755211,0.005242385545239938,0.0143547390302826,0.008994089120541313,0.03351311871453452
89,5.568635426391313,0.0022894877463711404,0.004045171077026799,0.0032683361563199606,0.007079049384796899,0.004987318893067109,0.013933367043092308,0.008560033811054838,0.03224900275296365
90,5.5674225463558304,0.0023947492070187535,0.004017079611214113,0.003484713621654266,0.0073880555087364455,0.005049305322539351,0.013624360919152761,0.008605840973495609,0.0319399966290241
91,5.56769201211762,0.0024039670554910084,0.0038204393505253103,0.00364267853207169,0.007697061632675993,0.0053401730211795765,0.01449519635934603,0.008920726205583015,0.032726557671779316
92,5.566573708002705,0.0024020696612479953,0.003988988145401427,0.003509764835748468,0.007444238440361818,0.005213228131033115,0.01421428170121917,0.008547732697978512,0.03126580144951963
93,5.566617154238517,0.0022176285328506344,0.0038204393505253103,0.0031630331346497306,0.0067981347266700375,0.004808182963305217,0.013371537726838587,0.008563831390838278,0.032501825945277826
94,5.566081991079848,0.0021275786641528475,0.003651890555649194,0.0031768749906315318,0.006910500589920782,0.004907636375674979,0.013821001179841565,0.008593169613841406,0.032782740603404685
95,5.565767248310702,0.002118824075806394,0.0036237990898365076,0.00322449436732632,0.007079049384796899,0.004799962852049607,0.0133434462610259,0.008381266373272637,0.03171526490252261
96,5.566191187432581,0.0021611295249217605,0.003708073487274566,0.0032317181305919385,0.007050957918984213,0.0049340138051589865,0.013877184111466937,0.008654233738554054,0.03292319793246812
97,5.565123470527762,0.0022193294742908322,0.003651890555649194,0.003292997250915525,0.007050957918984213,0.004901291784323971,0.01348390359008933,0.008535641215902296,0.03205236249227485
98,5.564545448009785,0.0022910371356304653,0.003988988145401427,0.0033748319442974623,0.00735996404292376,0.004876792627631693,0.013371537726838587,0.0085422480256132,0.03224900275296365
99,5.564153733041122,0.002332175276917222,0.0038485308163379965,0.0033279453060891737,0.006966683521546154,0.004880639137961061,0.013174897466149783,0.008766176353146388,0.03311983819315692
100,5.564211443850868,0.0019447158612966593,0.0032305185684589023,0.00299664249432111,0.006517220068543177,0.0046906514981118275,0.0133434462610259,0.008147438838475315,0.03109725265464352
