seed,epoch,train_loss,val_ndcg@5,val_ndcg@10,val_ndcg@20,val_ndcg@50,val_recall@5,val_recall@10,val_recall@20,val_recall@50,val_err@5,val_err@10,val_err@20,val_err@50
2024,1,7.8587135560760295,0.0022929355036467314,0.0025711767375469208,0.0029127527959644794,0.0029127527959644794,0.003960896749049425,0.004831732250750065,0.0061239395290613174,0.0061239395290613174,0.0,0.0,0.3170613646507263,0.7268245816230774
2024,2,6.591318022384335,0.00416718190535903,0.005638662725687027,0.006869584787636995,0.006869584787636995,0.005983482114970684,0.010393842123448849,0.015141299925744534,0.015141299925744534,0.0,0.0,0.24902941286563873,0.6996116638183594
2024,3,5.857321134302136,0.002672890666872263,0.003996679559350014,0.005960952956229448,0.006998303346335888,0.005814933218061924,0.009888196364045143,0.017866171896457672,0.022613629698753357,0.0,0.0,0.0,0.4838704466819763
2024,4,5.362931895674321,0.004945381544530392,0.006082877516746521,0.008031425066292286,0.009029273875057697,0.00758469570428133,0.011124220676720142,0.018877465277910233,0.02348446473479271,0.0,0.0,0.0,0.47999995946884155
2024,5,4.861267165777333,0.0056039681658148766,0.006936456076800823,0.009803073480725288,0.013348049484193325,0.008792628534138203,0.012978257611393929,0.024439575150609016,0.04230574890971184,0.0,0.0,0.0,0.0
2024,6,4.398833309590575,0.005407943390309811,0.006911996752023697,0.009038613177835941,0.012957756407558918,0.008315074257552624,0.01309062261134386,0.02148997224867344,0.04137872904539108,0.0,0.0,0.0,0.0
2024,7,4.0602000422484155,0.005412967875599861,0.007034411653876305,0.00914442352950573,0.013041816651821136,0.00834316574037075,0.013483903370797634,0.022051800042390823,0.041743919253349304,0.0,0.0,0.0,0.0
2024,8,3.8107374608918883,0.005496879108250141,0.007062871474772692,0.009712591767311096,0.01290112268179655,0.00865217112004757,0.013624360784888268,0.024271026253700256,0.040395528078079224,0.0,0.0,0.0,0.0
2024,9,3.6286884222918676,0.005285515915602446,0.006772249937057495,0.00879417173564434,0.012882867828011513,0.008062250912189484,0.012697342783212662,0.02067531831562519,0.041547276079654694,0.0,0.0,0.0,0.0
2024,10,3.5088690537029272,0.0050837076269090176,0.007222332991659641,0.00940636731684208,0.012877380475401878,0.007781336084008217,0.014495196752250195,0.023259732872247696,0.04078880697488785,0.0,0.0,0.0,0.0
2024,11,3.4411794656684043,0.004916793201118708,0.00641645910218358,0.008686812594532967,0.012640412896871567,0.007388055324554443,0.012107421644032001,0.02118096500635147,0.04112590476870537,0.0,0.0,0.0,0.0
2024,12,3.4045889084799246,0.005104465875774622,0.0067779566161334515,0.009350353851914406,0.012846488505601883,0.00758469570428133,0.012781617231667042,0.022894544526934624,0.040592167526483536,0.0,0.0,0.0,0.0
2024,13,3.3897921334394074,0.005418810062110424,0.006896330509334803,0.009002642706036568,0.01222275011241436,0.00834316574037075,0.012978257611393929,0.02148997224867344,0.037923477590084076,0.0,0.0,0.0,0.0
2024,14,3.3814703507622887,0.005310137290507555,0.006644900888204575,0.008491081185638905,0.012149875983595848,0.008062250912189484,0.012247879058122635,0.019635934382677078,0.03823248669505119,0.0,0.0,0.0,0.0
2024,15,3.3720593748465886,0.005489701870828867,0.006771060172468424,0.008964496664702892,0.012251529842615128,0.008792628534138203,0.012781617231667042,0.02151806280016899,0.037923477590084076,0.0,0.0,0.0,0.0
2024,16,3.3573680448467753,0.005086169578135014,0.006708682049065828,0.009183128364384174,0.01283983513712883,0.007781336084008217,0.012809708714485168,0.022613629698753357,0.04084499180316925,0.0,0.0,0.0,0.0
2024,17,3.3516724186870253,0.005283224396407604,0.006821314804255962,0.008600978180766106,0.012797470204532146,0.00825889129191637,0.01317489705979824,0.02031012997031212,0.041603460907936096,0.0,0.0,0.0,0.0
2024,18,3.3427687051646946,0.004943452309817076,0.006439374294131994,0.008916918188333511,0.012221165001392365,0.007444238290190697,0.012107421644032001,0.02199561707675457,0.03848530724644661,0.0,0.0,0.0,0.0
2024,19,3.3363589365311803,0.0048749614506959915,0.006433033384382725,0.008360400795936584,0.012702574022114277,0.008118433877825737,0.01309062261134386,0.020871959626674652,0.04295185208320618,0.0,0.0,0.0,0.0
2024,20,3.3294287918389407,0.005418810062110424,0.00664306478574872,0.008920068852603436,0.01276070810854435,0.00834316574037075,0.012191696092486382,0.021209057420492172,0.04050789400935173,0.0,0.0,0.0,0.0
2024,21,3.3271529018154995,0.00526072271168232,0.0065595777705311775,0.008741900324821472,0.01288396306335926,0.00825889129191637,0.012332153506577015,0.02115287445485592,0.042081017047166824,0.0,0.0,0.0,0.0
2024,22,3.324340239871047,0.005237122531980276,0.0069763874635100365,0.00930456630885601,0.012875611893832684,0.007949884980916977,0.013483903370797634,0.022725995630025864,0.04050789400935173,0.0,0.0,0.0,0.0
2024,23,3.321756387046474,0.005207153502851725,0.0068254307843744755,0.008748995140194893,0.012064410373568535,0.008062250912189484,0.013202988542616367,0.021068599075078964,0.03769874572753906,0.0,0.0,0.0,0.0
2024,24,3.315714393389209,0.00539440056309104,0.007190250325948,0.009214844554662704,0.013163922354578972,0.008315074257552624,0.013849092647433281,0.02185516059398651,0.0416315533220768,0.0,0.0,0.0,0.0
2024,25,3.3108671963134437,0.005101367365568876,0.006714997813105583,0.009122551418840885,0.012904537841677666,0.007949884980916977,0.013062532059848309,0.02266981266438961,0.04180010035634041,0.0,0.0,0.0,0.0
2024,26,3.3133056015781706,0.005185418762266636,0.006628523580729961,0.008547794073820114,0.012315100990235806,0.00800606794655323,0.012528793886303902,0.020225854590535164,0.03921568766236305,0.0,0.0,0.0,0.0
2024,27,3.3077914090613443,0.005104465875774622,0.006411584094166756,0.008375209756195545,0.012354209087789059,0.00758469570428133,0.011686049401760101,0.019551660865545273,0.03988988324999809,0.0,0.0,0.0,0.0
2024,28,3.302724979184417,0.0053651905618608,0.006971748545765877,0.008887773379683495,0.012804527767002583,0.008315074257552624,0.013399628922343254,0.021068599075078964,0.04062025994062424,0.0,0.0,0.0,0.0
2024,29,3.2989823847164508,0.005397075321525335,0.00702890008687973,0.00932247843593359,0.012843078933656216,0.008286982774734497,0.01325917150825262,0.022388897836208344,0.04019888862967491,0.0,0.0,0.0,0.0
2024,30,3.3013809161630236,0.005331872031092644,0.00650791684165597,0.008687895722687244,0.012442531064152718,0.008118433877825737,0.011826506815850735,0.020562952384352684,0.039412327110767365,0.0,0.0,0.0,0.0
2024,31,3.296124532316056,0.005207153502851725,0.00691195297986269,0.009142926894128323,0.012726817280054092,0.008062250912189484,0.013483903370797634,0.022473173215985298,0.04045170918107033,0.0,0.0,0.0,0.0
2024,32,3.2973262494713995,0.005237122531980276,0.006439422257244587,0.008853650651872158,0.01216094195842743,0.007949884980916977,0.011686049401760101,0.021293330937623978,0.03800775483250618,0.0,0.0,0.0,0.0
2024,33,3.294806087547951,0.005239794030785561,0.006929569412022829,0.008832773193717003,0.01259941142052412,0.00825889129191637,0.013540086336433887,0.021124782040715218,0.0400022454559803,0.0,0.0,0.0,0.0
2024,34,3.295209205102341,0.005290401168167591,0.006647327449172735,0.008963051252067089,0.012656301259994507,0.008118433877825737,0.012388336472213268,0.021742794662714005,0.040395528078079224,0.0,0.0,0.0,0.0
2024,35,3.2929956127918363,0.00473122438415885,0.005972335580736399,0.008355988189578056,0.011877515353262424,0.00775324460119009,0.011545591987669468,0.02101241610944271,0.038738131523132324,0.0,0.0,0.0,0.0
2024,36,3.2885538592190557,0.004956248216331005,0.00623531686142087,0.008260935544967651,0.012257593683898449,0.007612787187099457,0.011601774953305721,0.01966402679681778,0.040086522698402405,0.0,0.0,0.0,0.0
2024,37,3.286735872829813,0.005310137290507555,0.006991443689912558,0.00925697572529316,0.012296183034777641,0.008062250912189484,0.01325917150825262,0.022276531904935837,0.03755829110741615,0.0,0.0,0.0,0.0
2024,38,3.2829220874106837,0.005285516381263733,0.006782806944102049,0.008893069811165333,0.013113385066390038,0.008062250912189484,0.012809708714485168,0.02118096500635147,0.042418114840984344,0.0,0.0,0.0,0.0
2024,39,3.282321766159634,0.005268666427582502,0.006544079631567001,0.009104490280151367,0.012233186513185501,0.008062250912189484,0.012051238678395748,0.02236080728471279,0.03797966241836548,0.0,0.0,0.0,0.0
2024,40,3.28559271687599,0.005378418602049351,0.006740324664860964,0.00883948989212513,0.012274537235498428,0.00825889129191637,0.012556885369122028,0.02098432555794716,0.03851339966058731,0.0,0.0,0.0,0.0
2024,41,3.2810909049874537,0.0054044597782194614,0.006770194973796606,0.00858197920024395,0.012412973679602146,0.008624079637229443,0.012893983162939548,0.020085398107767105,0.03935614228248596,0.0,0.0,0.0,0.005627281963825226
2024,42,3.276360763068463,0.0053023481741547585,0.007147013209760189,0.009261627681553364,0.012987146154046059,0.008062250912189484,0.013933367095887661,0.022445080801844597,0.04118208959698677,0.0,0.0,0.0,0.0
2024,43,3.275602861937241,0.005025465972721577,0.006288881413638592,0.008317425847053528,0.012484335340559483,0.00766897015273571,0.011573683470487595,0.01969211734831333,0.04053598642349243,0.0,0.0,0.0,0.0
2024,44,3.272529040592724,0.005137579049915075,0.006606758572161198,0.008682560175657272,0.013094278052449226,0.008062250912189484,0.012641159817576408,0.020900050178170204,0.043232765048742294,0.0,0.0,0.0,0.0
2024,45,3.2694537343605647,0.005155108869075775,0.006668937858194113,0.009408857673406601,0.012954088859260082,0.0077251531183719635,0.012416427955031395,0.023259732872247696,0.04121018201112747,0.0,0.0,0.0,0.0
2024,46,3.2647206615983393,0.004720357246696949,0.006369044538587332,0.008947547525167465,0.012159863486886024,0.0077251531183719635,0.012809708714485168,0.02300691045820713,0.039075229316949844,0.0,0.0,0.0,0.0
2024,47,3.2645173993027,0.005386208649724722,0.0071006231009960175,0.009189299307763577,0.013028962537646294,0.00825889129191637,0.013736726716160774,0.022051800042390823,0.04151918739080429,0.0,0.0,0.0,0.0
2024,48,3.2688446032051774,0.005174672231078148,0.006460730917751789,0.00837969221174717,0.01249761413782835,0.007949884980916977,0.011995055712759495,0.019635934382677078,0.040395528078079224,0.0,0.0,0.0,0.0035704250913113356
2024,49,3.259334825471989,0.00523856608197093,0.007231466006487608,0.009407068602740765,0.01317573431879282,0.00792179349809885,0.014045733027160168,0.02283836156129837,0.04196865111589432,0.0,0.0,0.0,2.4720489818719216e-05
2024,50,3.2612754854596098,0.005049875006079674,0.006746144965291023,0.008754651062190533,0.012646250426769257,0.007697061635553837,0.012950166128575802,0.02101241610944271,0.04064835235476494,0.0,0.0,0.0,0.0
2024,51,3.2583129222576437,0.005106460768729448,0.00667195487767458,0.009319594129920006,0.012832575477659702,0.007865610532462597,0.012809708714485168,0.023400191217660904,0.04129445552825928,0.0,0.0,0.0,0.0
2024,52,3.25495821197345,0.0051442417316138744,0.006590879987925291,0.009229651652276516,0.012876255437731743,0.007697061635553837,0.012219787575304508,0.02281027100980282,0.04132254794239998,0.0,0.0,0.0,0.0
2024,53,3.25230883779796,0.005397075321525335,0.007051148451864719,0.009144802577793598,0.012385966256260872,0.008286982774734497,0.013455811887979507,0.021770885214209557,0.03817630186676979,0.0,0.0,0.0,0.0
2024,54,3.2495959072138776,0.005171667318791151,0.006787413731217384,0.00906570628285408,0.012648047879338264,0.007977976463735104,0.013034440577030182,0.022051800042390823,0.04017079621553421,0.0,0.0,0.0,0.0
2024,55,3.248966346385508,0.005126951262354851,0.007154094520956278,0.009141087532043457,0.013122227042913437,0.00758469570428133,0.013792909681797028,0.021742794662714005,0.04199673980474472,0.0,0.0,0.0,0.0
2024,56,3.2484924632367176,0.004805045668035746,0.006203962489962578,0.008497375063598156,0.01251621637493372,0.00792179349809885,0.012332153506577015,0.021461879834532738,0.041912466287612915,0.0,0.0,0.0,0.0
2024,57,3.242809001894293,0.005207153502851725,0.006676899269223213,0.008754167705774307,0.012604281306266785,0.008062250912189484,0.012669251300394535,0.021040508523583412,0.04031125456094742,0.0,0.0,0.0,0.0
2024,58,3.240102977405193,0.005346220452338457,0.006586210802197456,0.00909088458865881,0.012800178490579128,0.008286982774734497,0.012191696092486382,0.022276531904935837,0.04087308421730995,0.0,0.0,0.0,0.0
2024,59,3.236521851839485,0.0053892857395112514,0.007070452906191349,0.00957215204834938,0.013147104531526566,0.008286982774734497,0.013540086336433887,0.02351255714893341,0.041547276079654694,0.0,0.0,0.0,2.8091465082979994e-06
2024,60,3.239233167226176,0.005000764969736338,0.006253739353269339,0.007685750722885132,0.011177620850503445,0.007977976463735104,0.011882689781486988,0.01764144003391266,0.0349457822740078,0.0,0.0,0.0,0.1601444035768509
2024,61,3.230608313028951,0.005310137290507555,0.006738149095326662,0.008971180766820908,0.013165389187633991,0.008062250912189484,0.012528793886303902,0.021461879834532738,0.04272712022066116,0.0,0.0,0.0,0.0
2024,62,3.233320635500868,0.005397075321525335,0.006564509589225054,0.00879494659602642,0.01282427180558443,0.008286982774734497,0.011938872747123241,0.020787684246897697,0.041238270699977875,0.0,0.0,0.0,3.370975719008129e-06
2024,63,3.2279324550860324,0.004874916281551123,0.006238674744963646,0.008467087522149086,0.012389488518238068,0.007949884980916977,0.012219787575304508,0.021209057420492172,0.04112590476870537,0.0,0.0,0.0,0.0
2024,64,3.228822343584336,0.0053702048026025295,0.006726181134581566,0.008826003409922123,0.0124441459774971,0.00825889129191637,0.012500702403485775,0.02098432555794716,0.039412327110767365,0.0,0.0,0.0,0.0
2024,65,3.226394062261028,0.005254155956208706,0.006701325997710228,0.009008288383483887,0.012537662871181965,0.008062250912189484,0.012613068334758282,0.021742794662714005,0.03955278545618057,0.0,0.0,0.0,0.0163436122238636
2024,66,3.224270064499375,0.005271078087389469,0.006994253024458885,0.008362139575183392,0.011654897592961788,0.00800606794655323,0.013315354473888874,0.018793189898133278,0.035254791378974915,0.0,0.0,0.0,0.18824878334999084
2024,67,3.223226752519286,0.0052921464666724205,0.006917576305568218,0.009251806885004044,0.013055927120149136,0.007949884980916977,0.012950166128575802,0.022276531904935837,0.041434913873672485,0.0,0.0,0.0,0.0023838419001549482
2024,68,3.22089662693451,0.004879651591181755,0.006154009606689215,0.008380087092518806,0.011661360040307045,0.007612787187099457,0.011573683470487595,0.020450586453080177,0.03733355924487114,0.0,0.0,0.0,0.06646553426980972
2024,69,3.216933536786943,0.0031091661658138037,0.004427158739417791,0.006748318672180176,0.008119158446788788,0.005646384786814451,0.00983201339840889,0.018961738795042038,0.02547895908355713,0.0,0.0,0.0,0.350673109292984
2024,70,3.2145638021862943,0.00524692889302969,0.006765361409634352,0.009179803542792797,0.012903193943202496,0.00817461684346199,0.012950166128575802,0.022473173215985298,0.041238270699977875,0.0,0.0,0.0,0.0
2024,71,3.2023432711679765,0.005999935325235128,0.007842722348868847,0.010970533825457096,0.016147427260875702,0.009270183742046356,0.01508511696010828,0.027445362880825996,0.05371088162064552,0.0,0.0,0.0,0.009540986269712448
2024,72,3.156772919511988,0.007876580581068993,0.010548444464802742,0.01382701750844717,0.01917583867907524,0.012809708714485168,0.021124782040715218,0.03418731316924095,0.061239395290613174,0.0,0.0,0.0,2.2473172975878697e-06
2024,73,3.134663852763723,0.007736575324088335,0.010252697393298149,0.013852854259312153,0.019519802182912827,0.011995055712759495,0.01986066624522209,0.03429967910051346,0.06306534260511398,0.0,0.0,0.0,0.0
2024,74,3.1145931660887682,0.008236207067966461,0.010817280039191246,0.014684999361634254,0.02044539898633957,0.013231080025434494,0.021293330937623978,0.036575090140104294,0.06573402881622314,0.0,0.0,0.0,0.0
2024,75,3.1007346888141916,0.008332115598022938,0.011148637160658836,0.014848101884126663,0.020468106493353844,0.013231080025434494,0.022051800042390823,0.036771729588508606,0.06520029157400131,0.0,0.0,0.0,2.2473172975878697e-06
2024,76,3.0948165405777943,0.007983687333762646,0.011564441956579685,0.015553412958979607,0.021854406222701073,0.012556885369122028,0.023709196597337723,0.03955278545618057,0.07149278372526169,0.0,0.0,0.0,0.0
2024,77,3.084518853469416,0.009174897335469723,0.012966827489435673,0.017344389110803604,0.02350568398833275,0.01483229361474514,0.02665880136191845,0.04413169249892235,0.07522894442081451,0.0,0.0,0.0,0.0
2024,78,3.078423591438736,0.008665887638926506,0.011854195967316628,0.01599125750362873,0.022701207548379898,0.01325917150825262,0.023203549906611443,0.03972133249044418,0.07362773269414902,0.0,0.0,0.0,0.0
2024,79,3.0681606439443736,0.009714669547975063,0.013173632323741913,0.01730947569012642,0.023892546072602272,0.015815494582057,0.026574525982141495,0.04297994449734688,0.07626833021640778,0.0,0.0,0.0,0.0006893645622767508
2024,80,3.0620013644338138,0.010426944121718407,0.01393896248191595,0.01834097132086754,0.025227542966604233,0.016264958307147026,0.027276813983917236,0.04483398050069809,0.07975167036056519,0.0,0.0,0.0,1.1236586487939348e-06
2024,81,3.050414604696668,0.009725258685648441,0.012995395809412003,0.01801927760243416,0.02523268200457096,0.015141299925744534,0.025366593152284622,0.04548008367419243,0.08213944733142853,0.0,0.0,0.0,0.0
2024,82,3.037576204047673,0.011363123543560505,0.015318882651627064,0.019821546971797943,0.027641119435429573,0.017557166516780853,0.029917411506175995,0.04795213043689728,0.08750491589307785,0.0,0.0,0.0,0.0
2024,83,3.0342098488981426,0.010653762146830559,0.014821072109043598,0.019631100818514824,0.027229586616158485,0.01713579334318638,0.03017023392021656,0.04932861402630806,0.08809483796358109,0.0,0.0,0.0,0.0
2024,84,3.029123877706798,0.010618788190186024,0.014941494911909103,0.020286481827497482,0.028098106384277344,0.016939153894782066,0.030394965782761574,0.0516321137547493,0.09135344624519348,0.0,0.0,0.0,4.494634595175739e-06
2024,85,3.0176918776894386,0.012513881549239159,0.01737179420888424,0.022332362830638885,0.029841575771570206,0.020253947004675865,0.035423338413238525,0.05517163872718811,0.0932917594909668,0.0,0.0,0.0,0.0
2024,86,3.00858404954918,0.012177575379610062,0.016279777511954308,0.021702559664845467,0.029605315998196602,0.019635934382677078,0.032417550683021545,0.053907521069049835,0.09382549673318863,0.0,0.0,0.0,0.0
2024,87,3.007602481867781,0.012451112270355225,0.016696717590093613,0.021850554272532463,0.0296130683273077,0.020394403487443924,0.033597394824028015,0.054076071828603745,0.09351649135351181,0.0,0.0,0.0,0.0
2024,88,3.0005460374268442,0.011507880873978138,0.015931397676467896,0.020994700491428375,0.029236875474452972,0.01865273341536522,0.03244564309716225,0.05250294879078865,0.09427496045827866,0.0,0.0,0.0,0.0
2024,89,2.997394727791852,0.012637517414987087,0.01683642342686653,0.022350609302520752,0.030379613861441612,0.020113488659262657,0.03317601978778839,0.05519973114132881,0.09576380997896194,0.0,0.0,0.0,0.0
2024,90,2.9914341468399193,0.013140234164893627,0.017969727516174316,0.023006772622466087,0.031199635937809944,0.021068599075078964,0.03612562641501427,0.056098658591508865,0.09781448543071747,0.0,0.0,0.0,0.0
2024,91,2.981148451446039,0.013397090137004852,0.01815979741513729,0.023751385509967804,0.03204365819692612,0.02151806280016899,0.036434631794691086,0.058739256113767624,0.10065171867609024,0.0,0.0,0.0,0.0
2024,92,2.976478441845872,0.013131469488143921,0.01788068749010563,0.023717738687992096,0.03206627070903778,0.021124782040715218,0.035928983241319656,0.05916062742471695,0.1016630157828331,0.0,0.0,0.0,1.6854878595040645e-06
2024,93,2.970371946471262,0.01304722111672163,0.017981640994548798,0.023965459316968918,0.03245900943875313,0.02047867886722088,0.035928983241319656,0.05963818356394768,0.10264621675014496,0.0,0.0,0.0,0.0
2024,94,2.967712054207579,0.012621686793863773,0.01702035218477249,0.022985372692346573,0.03148437663912773,0.020253947004675865,0.03396258130669594,0.05784032866358757,0.10084836184978485,0.0,0.0,0.0,0.0
2024,95,2.964509434384695,0.013018881902098656,0.018145550042390823,0.023906009271740913,0.032495807856321335,0.02098432555794716,0.03696836903691292,0.059891004115343094,0.1033765971660614,0.0,0.0,0.0,0.0
2024,96,2.959119364317612,0.013335694558918476,0.018504761159420013,0.024337010458111763,0.03257754445075989,0.021209057420492172,0.03733355924487114,0.060565199702978134,0.10228102654218674,0.0,0.0,0.0,0.0
2024,97,2.9582811714666577,0.01501843798905611,0.019578708335757256,0.0253143310546875,0.03375742956995964,0.02334400825202465,0.03755829110741615,0.06045283377170563,0.10317995399236679,0.0,0.0,0.0,0.0
2024,98,2.9501233795876445,0.013887482695281506,0.018717456609010696,0.024306539446115494,0.03282831609249115,0.02168661169707775,0.036743637174367905,0.058935895562171936,0.10211247950792313,0.0,0.0,0.0,0.0
2024,99,2.94612595362541,0.015048391185700893,0.020203452557325363,0.025973962619900703,0.03470419719815254,0.02334400825202465,0.039412327110767365,0.062419235706329346,0.1066352054476738,0.0,0.0,0.0,0.0
2024,100,2.942877160392792,0.014115065336227417,0.019508257508277893,0.025486214086413383,0.03423319756984711,0.022613629698753357,0.039412327110767365,0.06306534260511398,0.10736558586359024,0.0,0.0,0.0,0.0
2024,101,2.9399569768172045,0.014275911264121532,0.01963975466787815,0.025497054681181908,0.034340646117925644,0.022220348939299583,0.03896286338567734,0.06236305460333824,0.10708466917276382,0.0,0.0,0.0,0.0
